framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,window_size,beam_width,attn_dtype,kv_cache_dtype,step,latency
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,8192,96,1,128,0,1,float16,float16,0,11.929941813151041
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,8192,96,8,128,0,1,float16,float16,0,22.865577697753906
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,8192,96,2,128,0,1,float16,float16,0,11.957930246988932
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,8192,96,96,128,0,1,float16,float16,0,11.862186431884766
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,8192,96,4,128,0,1,float16,float16,0,11.941205342610678
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,8192,96,8,128,0,1,float16,float16,0,11.642197926839193
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,6144,96,1,128,0,1,float16,float16,0,52.17467753092448
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,6144,96,4,128,0,1,float16,float16,0,53.21454874674479
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,6144,96,2,128,0,1,float16,float16,0,52.83447265625
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,6144,96,1,128,0,1,float16,float16,0,26.42602793375651
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,6144,96,8,128,0,1,float16,float16,0,52.16119384765625
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,6144,96,2,128,0,1,float16,float16,0,26.437291463216145
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,6144,96,96,128,0,1,float16,float16,0,27.3080317179362
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,6144,96,96,128,0,1,float16,float16,0,54.6001942952474
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,6144,96,4,128,0,1,float16,float16,0,25.86572774251302
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,6144,96,1,128,0,1,float16,float16,0,13.444608052571615
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,6144,96,2,128,0,1,float16,float16,0,13.147135416666666
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,6144,96,8,128,0,1,float16,float16,0,26.46613311767578
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,6144,96,4,128,0,1,float16,float16,0,13.457407633463541
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,6144,96,96,128,0,1,float16,float16,0,13.66647466023763
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,6144,96,8,128,0,1,float16,float16,0,13.124095916748047
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,6144,96,1,128,0,1,float16,float16,0,6.936234792073567
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,6144,96,96,128,0,1,float16,float16,0,7.045461018880208
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,6144,96,2,128,0,1,float16,float16,0,6.926677068074544
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,6144,96,4,128,0,1,float16,float16,0,6.740479787190755
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,6144,96,8,128,0,1,float16,float16,0,6.908416112263997
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,16,4096,96,1,128,0,1,float16,float16,0,49.459370930989586
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,16,4096,96,2,128,0,1,float16,float16,0,48.819539388020836
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,16,4096,96,4,128,0,1,float16,float16,0,49.234771728515625
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,4096,96,1,128,0,1,float16,float16,0,24.288597106933594
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,16,4096,96,8,128,0,1,float16,float16,0,49.71707661946615
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,4096,96,2,128,0,1,float16,float16,0,24.518826802571613
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,4096,96,96,128,0,1,float16,float16,0,25.275733947753906
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,16,4096,96,96,128,0,1,float16,float16,0,50.764628092447914
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,4096,96,4,128,0,1,float16,float16,0,24.513193766276043
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,4096,96,1,128,0,1,float16,float16,0,12.19549814860026
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,4096,96,8,128,0,1,float16,float16,0,24.518145243326824
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,4096,96,2,128,0,1,float16,float16,0,12.328788757324219
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,4096,96,4,128,0,1,float16,float16,0,12.144981384277344
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,4096,96,96,128,0,1,float16,float16,0,12.616704305013021
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,4096,96,8,128,0,1,float16,float16,0,12.2881711324056
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,4096,96,1,128,0,1,float16,float16,0,6.253909428914388
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,4096,96,2,128,0,1,float16,float16,0,6.131370544433594
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,4096,96,4,128,0,1,float16,float16,0,6.1281280517578125
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,4096,96,8,128,0,1,float16,float16,0,6.265685399373372
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,4096,96,1,128,0,1,float16,float16,0,3.197781244913737
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,4096,96,96,128,0,1,float16,float16,0,6.4651947021484375
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,4096,96,2,128,0,1,float16,float16,0,3.2179199854532876
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,4096,96,96,128,0,1,float16,float16,0,3.280384063720703
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,4096,96,8,128,0,1,float16,float16,0,3.2602453231811523
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,4096,96,4,128,0,1,float16,float16,0,3.2075093587239585
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,16,3072,96,1,128,0,1,float16,float16,0,28.975616455078125
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,16,3072,96,4,128,0,1,float16,float16,0,28.384938557942707
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,16,3072,96,2,128,0,1,float16,float16,0,28.93516794840495
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,3072,96,1,128,0,1,float16,float16,0,14.215680440266928
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,16,3072,96,8,128,0,1,float16,float16,0,28.993024190266926
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,3072,96,2,128,0,1,float16,float16,0,14.213461558024088
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,3072,96,96,128,0,1,float16,float16,0,14.895103454589844
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,3072,96,4,128,0,1,float16,float16,0,14.391979217529297
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,16,3072,96,96,128,0,1,float16,float16,0,30.595072428385418
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,3072,96,8,128,0,1,float16,float16,0,14.23854955037435
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,3072,96,1,128,0,1,float16,float16,0,7.1990610758463545
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,3072,96,2,128,0,1,float16,float16,0,7.273642857869466
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,3072,96,4,128,0,1,float16,float16,0,7.189333597819011
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,3072,96,96,128,0,1,float16,float16,0,7.410858790079753
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,3072,96,8,128,0,1,float16,float16,0,7.263231913248698
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,3072,96,1,128,0,1,float16,float16,0,3.6299091974894204
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,3072,96,2,128,0,1,float16,float16,0,3.603626569112142
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,3072,96,96,128,0,1,float16,float16,0,3.7949441274007163
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,3072,96,4,128,0,1,float16,float16,0,3.6406612396240234
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,3072,96,8,128,0,1,float16,float16,0,3.658752123514811
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,3072,96,2,128,0,1,float16,float16,0,1.9360426266988118
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,3072,96,1,128,0,1,float16,float16,0,1.9420159657796223
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,3072,96,4,128,0,1,float16,float16,0,1.9488426844278972
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,3072,96,96,128,0,1,float16,float16,0,1.960960070292155
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,3072,96,8,128,0,1,float16,float16,0,1.9379199345906575
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,32,2048,96,2,128,0,1,float16,float16,0,27.781461079915363
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,32,2048,96,1,128,0,1,float16,float16,0,27.790506998697918
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,32,2048,96,4,128,0,1,float16,float16,0,28.029953002929688
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,16,2048,96,1,128,0,1,float16,float16,0,13.621077219645182
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,32,2048,96,8,128,0,1,float16,float16,0,27.71148681640625
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,16,2048,96,2,128,0,1,float16,float16,0,13.679957071940104
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,16,2048,96,96,128,0,1,float16,float16,0,14.840831756591797
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,16,2048,96,4,128,0,1,float16,float16,0,13.446144104003906
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,32,2048,96,96,128,0,1,float16,float16,0,29.68866221110026
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,16,2048,96,8,128,0,1,float16,float16,0,13.811200459798178
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,2048,96,1,128,0,1,float16,float16,0,6.743381500244141
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,2048,96,2,128,0,1,float16,float16,0,6.757546742757161
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,2048,96,96,128,0,1,float16,float16,0,7.4202454884847
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,2048,96,4,128,0,1,float16,float16,0,6.831786473592122
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,2048,96,8,128,0,1,float16,float16,0,6.753109614054362
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,2048,96,2,128,0,1,float16,float16,0,3.4210131963094077
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,2048,96,1,128,0,1,float16,float16,0,3.405994733174642
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,2048,96,96,128,0,1,float16,float16,0,3.64356263478597
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,2048,96,2,128,0,1,float16,float16,0,1.7832959493001301
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,2048,96,4,128,0,1,float16,float16,0,3.434666633605957
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,2048,96,4,128,0,1,float16,float16,0,1.7832959493001301
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,2048,96,1,128,0,1,float16,float16,0,1.7868800163269043
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,2048,96,1,128,0,1,float16,float16,0,0.9821866353352865
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,2048,96,96,128,0,1,float16,float16,0,1.8534399668375652
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,2048,96,4,128,0,1,float16,float16,0,0.986794630686442
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,2048,96,8,128,0,1,float16,float16,0,3.3995094299316406
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,2048,96,8,128,0,1,float16,float16,0,1.7827839851379395
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,2048,96,2,128,0,1,float16,float16,0,0.9825279712677002
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,2048,96,96,128,0,1,float16,float16,0,0.9931093056996664
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,2048,96,8,128,0,1,float16,float16,0,0.9844053586324056
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,32,1536,96,2,128,0,1,float16,float16,0,16.864938100179035
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,32,1536,96,1,128,0,1,float16,float16,0,16.735572814941406
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,32,1536,96,4,128,0,1,float16,float16,0,16.944981892903645
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,16,1536,96,1,128,0,1,float16,float16,0,8.233472188313803
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,32,1536,96,8,128,0,1,float16,float16,0,16.873130798339844
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,16,1536,96,2,128,0,1,float16,float16,0,8.168959935506185
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,16,1536,96,96,128,0,1,float16,float16,0,9.133567810058594
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,16,1536,96,4,128,0,1,float16,float16,0,8.195413589477539
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,32,1536,96,96,128,0,1,float16,float16,0,18.31167984008789
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,16,1536,96,8,128,0,1,float16,float16,0,8.30463981628418
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,1536,96,1,128,0,1,float16,float16,0,4.085247993469238
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,1536,96,2,128,0,1,float16,float16,0,4.060160001118978
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,1536,96,4,128,0,1,float16,float16,0,4.057258605957031
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,1536,96,96,128,0,1,float16,float16,0,4.52625052134196
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,1536,96,8,128,0,1,float16,float16,0,4.0820051829020185
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,1536,96,1,128,0,1,float16,float16,0,2.077866713205973
