framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,window_size,beam_width,attn_dtype,kv_cache_dtype,step,latency
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,256,1,64,64,128,0,1,float16,float16,1,0.26897066831588745
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,256,1,64,64,128,0,1,float16,float16,3,0.29320534070332843
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,256,1,64,64,128,0,1,float16,float16,7,0.31061333417892456
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,256,1,64,64,128,0,1,float16,float16,15,0.37887998421986896
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,256,1,64,64,128,0,1,float16,float16,31,0.3867306709289551
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,256,1,64,64,128,0,1,float16,float16,63,0.39509332180023193
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,256,1,64,64,128,0,1,float16,float16,127,0.5143893162409464
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,256,1,64,64,128,0,1,float16,float16,255,0.850261370340983
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,512,1,64,64,128,0,1,float16,float16,1,0.5720746517181396
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,512,1,64,64,128,0,1,float16,float16,3,0.5908480087916056
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,512,1,64,64,128,0,1,float16,float16,15,0.7507627010345459
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,512,1,64,64,128,0,1,float16,float16,7,0.6142293214797974
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,8,1,64,64,128,0,1,float16,float16,1,0.01621333385507266
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,8,1,64,64,128,0,1,float16,float16,3,0.016554666062196095
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,512,1,64,64,128,0,1,float16,float16,31,0.7661226590474447
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,512,1,64,64,128,0,1,float16,float16,63,0.7801173528035482
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,512,1,64,64,128,0,1,float16,float16,127,1.01256529490153
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,8,1,64,64,128,0,1,float16,float16,15,0.01791999985774358
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,8,1,64,64,128,0,1,float16,float16,7,0.016384000579516094
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,8,1,64,64,128,0,1,float16,float16,31,0.01826133330663045
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,8,1,64,64,128,0,1,float16,float16,63,0.01826133330663045
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,8,1,64,64,128,0,1,float16,float16,127,0.021333334346612293
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,8,1,64,64,128,0,1,float16,float16,255,0.03328000009059906
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,8,1,64,64,128,0,1,float16,float16,511,0.09557333588600159
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,8,1,64,64,128,0,1,float16,float16,1023,0.17800533771514893
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,8,1,64,64,128,0,1,float16,float16,2047,0.3505493402481079
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,8,1,64,64,128,0,1,float16,float16,4095,0.6862506866455078
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,8,1,64,64,128,0,1,float16,float16,8191,1.24945068359375
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,8,1,64,64,128,0,1,float16,float16,16383,3.6384426752726235
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,1024,1,64,64,128,0,1,float16,float16,1,1.137664000193278
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,1024,1,64,64,128,0,1,float16,float16,3,1.179477294286092
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,1024,1,64,64,128,0,1,float16,float16,7,1.222826639811198
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,1024,1,64,64,128,0,1,float16,float16,31,1.5209813117980957
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,1024,1,64,64,128,0,1,float16,float16,15,1.4981120427449544
