framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,window_size,beam_width,attn_dtype,kv_cache_dtype,step,latency
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,64,128,40,2,64,0,1,float16,float16,0,0.25463465849558514
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,128,128,40,8,64,0,1,float16,float16,0,0.5044906536738077
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,64,128,40,4,64,0,1,float16,float16,0,0.2590720057487488
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,64,128,40,40,64,0,1,float16,float16,0,0.3519146839777629
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,64,128,40,8,64,0,1,float16,float16,0,0.2657279968261719
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,32,128,40,1,64,0,1,float16,float16,0,0.1609386702378591
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,32,128,40,2,64,0,1,float16,float16,0,0.1360213359196981
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,32,128,40,4,64,0,1,float16,float16,0,0.1360213359196981
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,32,128,40,8,64,0,1,float16,float16,0,0.14250666896502176
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,32,128,40,40,64,0,1,float16,float16,0,0.20053333044052124
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,16,128,40,1,64,0,1,float16,float16,0,0.07253333429495494
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,16,128,40,2,64,0,1,float16,float16,0,0.0718506673971812
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,16,128,40,40,64,0,1,float16,float16,0,0.09574400385220845
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,16,128,40,4,64,0,1,float16,float16,0,0.07423999905586243
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,16,128,40,8,64,0,1,float16,float16,0,0.07492266595363617
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,128,40,40,64,0,1,float16,float16,0,0.051882664362589516
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,128,40,1,64,0,1,float16,float16,0,0.04471466441949209
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,128,40,4,64,0,1,float16,float16,0,0.04437333345413208
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,128,40,2,64,0,1,float16,float16,0,0.04488533238569895
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,128,40,1,64,0,1,float16,float16,0,0.030720000465710957
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,128,40,8,64,0,1,float16,float16,0,0.04488533238569895
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,128,40,40,64,0,1,float16,float16,0,0.032255999743938446
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,128,40,2,64,0,1,float16,float16,0,0.030720000465710957
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,128,40,4,64,0,1,float16,float16,0,0.03054933249950409
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,128,40,8,64,0,1,float16,float16,0,0.030720000465710957
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,128,40,40,64,0,1,float16,float16,0,0.022698665658632915
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,128,40,1,64,0,1,float16,float16,0,0.022698665658632915
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,128,40,2,64,0,1,float16,float16,0,0.022357332209746044
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,128,40,4,64,0,1,float16,float16,0,0.02218666672706604
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,128,40,8,64,0,1,float16,float16,0,0.02252800017595291
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,128,40,40,64,0,1,float16,float16,0,0.020309332758188248
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,128,40,1,64,0,1,float16,float16,0,0.020309332758188248
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,128,40,2,64,0,1,float16,float16,0,0.020479999482631683
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,128,40,4,64,0,1,float16,float16,0,0.020309332758188248
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,128,40,8,64,0,1,float16,float16,0,0.020479999482631683
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,128,64,40,1,64,0,1,float16,float16,0,0.23381332556406656
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,256,64,40,1,64,0,1,float16,float16,0,0.4522666533788045
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,128,64,40,2,64,0,1,float16,float16,0,0.23756800095240274
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,256,64,40,2,64,0,1,float16,float16,0,0.45977600415547687
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,256,64,40,4,64,0,1,float16,float16,0,0.4664320151011149
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,128,64,40,4,64,0,1,float16,float16,0,0.2409813404083252
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,256,64,40,8,64,0,1,float16,float16,0,0.4787199894587199
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,128,64,40,40,64,0,1,float16,float16,0,0.32460800806681317
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,64,64,40,1,64,0,1,float16,float16,0,0.12322133779525757
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,64,64,40,2,64,0,1,float16,float16,0,0.12492799758911133
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,64,64,40,4,64,0,1,float16,float16,0,0.12680533528327942
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,128,64,40,8,64,0,1,float16,float16,0,0.2469546596209208
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,64,64,40,8,64,0,1,float16,float16,0,0.13038933277130127
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,32,64,40,40,64,0,1,float16,float16,0,0.08738133311271667
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,32,64,40,1,64,0,1,float16,float16,0,0.06519466638565063
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,64,64,40,40,64,0,1,float16,float16,0,0.17032533884048462
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,32,64,40,2,64,0,1,float16,float16,0,0.06485333542029063
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,32,64,40,4,64,0,1,float16,float16,0,0.06621866424878438
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,32,64,40,8,64,0,1,float16,float16,0,0.06741333504517873
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,16,64,40,2,64,0,1,float16,float16,0,0.038058665891488395
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,16,64,40,40,64,0,1,float16,float16,0,0.04181333382924398
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,16,64,40,1,64,0,1,float16,float16,0,0.037717332442601524
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,16,64,40,4,64,0,1,float16,float16,0,0.03788800040880839
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,16,64,40,8,64,0,1,float16,float16,0,0.03822933385769526
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,64,40,40,64,0,1,float16,float16,0,0.028330666323502857
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,64,40,1,64,0,1,float16,float16,0,0.027818667391935985
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,64,40,2,64,0,1,float16,float16,0,0.027647999425729115
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,64,40,4,64,0,1,float16,float16,0,0.027477333943049114
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,64,40,8,64,0,1,float16,float16,0,0.027989332874615986
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,64,40,1,64,0,1,float16,float16,0,0.01877333347996076
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,64,40,2,64,0,1,float16,float16,0,0.01826133330663045
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,64,40,40,64,0,1,float16,float16,0,0.01877333347996076
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,64,40,4,64,0,1,float16,float16,0,0.01826133330663045
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,64,40,8,64,0,1,float16,float16,0,0.018602666755517323
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,64,40,40,64,0,1,float16,float16,0,0.015189333508412043
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,64,40,1,64,0,1,float16,float16,0,0.015530666957298914
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,64,40,2,64,0,1,float16,float16,0,0.015360000232855478
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,64,40,8,64,0,1,float16,float16,0,0.015530666957298914
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,64,40,4,64,0,1,float16,float16,0,0.015530666957298914
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,64,40,40,64,0,1,float16,float16,0,0.013994666437307993
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,64,40,1,64,0,1,float16,float16,0,0.014335999886194864
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,64,40,2,64,0,1,float16,float16,0,0.014165333161751429
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,64,40,4,64,0,1,float16,float16,0,0.014165333161751429
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,64,40,8,64,0,1,float16,float16,0,0.014165333161751429
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,256,32,40,1,64,0,1,float16,float16,0,0.2792106668154399
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,256,32,40,2,64,0,1,float16,float16,0,0.28125866254170734
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,128,32,40,2,64,0,1,float16,float16,0,0.14574933052062988
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,128,32,40,1,64,0,1,float16,float16,0,0.1454080045223236
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,128,32,40,4,64,0,1,float16,float16,0,0.14779733618100485
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,256,32,40,8,64,0,1,float16,float16,0,0.29013333717981976
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,256,32,40,4,64,0,1,float16,float16,0,0.2850133379300435
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,128,32,40,8,64,0,1,float16,float16,0,0.1508693297704061
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,128,32,40,40,64,0,1,float16,float16,0,0.1728853384653727
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,64,32,40,1,64,0,1,float16,float16,0,0.07389866809050243
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,64,32,40,2,64,0,1,float16,float16,0,0.0747519979874293
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,64,32,40,40,64,0,1,float16,float16,0,0.08942932883898418
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,64,32,40,4,64,0,1,float16,float16,0,0.07492266595363617
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,64,32,40,8,64,0,1,float16,float16,0,0.1032533347606659
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,32,32,40,1,64,0,1,float16,float16,0,0.041984001795450844
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,32,32,40,40,64,0,1,float16,float16,0,0.04488533238569895
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,32,32,40,4,64,0,1,float16,float16,0,0.04215466479460398
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,32,32,40,8,64,0,1,float16,float16,0,0.04266666869322459
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,16,32,40,1,64,0,1,float16,float16,0,0.028160000840822857
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,16,32,40,40,64,0,1,float16,float16,0,0.02867199977238973
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,32,32,40,2,64,0,1,float16,float16,0,0.041984001795450844
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,16,32,40,2,64,0,1,float16,float16,0,0.028330666323502857
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,16,32,40,4,64,0,1,float16,float16,0,0.027818667391935985
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,32,40,1,64,0,1,float16,float16,0,0.0194560003777345
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,32,40,40,64,0,1,float16,float16,0,0.0194560003777345
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,32,40,4,64,0,1,float16,float16,0,0.019285333653291065
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,32,40,2,64,0,1,float16,float16,0,0.019285333653291065
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,32,40,40,64,0,1,float16,float16,0,0.015018666783968607
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,16,32,40,8,64,0,1,float16,float16,0,0.028330666323502857
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,32,40,8,64,0,1,float16,float16,0,0.019626667102177937
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,32,40,1,64,0,1,float16,float16,0,0.015360000232855478
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,32,40,2,64,0,1,float16,float16,0,0.015189333508412043
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,32,40,8,64,0,1,float16,float16,0,0.015018666783968607
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,32,40,4,64,0,1,float16,float16,0,0.015018666783968607
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,32,40,40,64,0,1,float16,float16,0,0.013141332815090815
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,32,40,1,64,0,1,float16,float16,0,0.013141332815090815
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,32,40,4,64,0,1,float16,float16,0,0.013141332815090815
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,32,40,2,64,0,1,float16,float16,0,0.013141332815090815
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,32,40,8,64,0,1,float16,float16,0,0.013141332815090815
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,32,40,1,64,0,1,float16,float16,0,0.012800000607967377
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,32,40,40,64,0,1,float16,float16,0,0.012458667159080505
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,32,40,2,64,0,1,float16,float16,0,0.012458667159080505
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,32,40,4,64,0,1,float16,float16,0,0.012629333883523941
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,32,40,8,64,0,1,float16,float16,0,0.012629333883523941
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,256,16,40,4,64,0,1,float16,float16,0,0.2182826598485311
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,256,16,40,1,64,0,1,float16,float16,0,0.21333332856496176
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,128,16,40,1,64,0,1,float16,float16,0,0.10547199845314026
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,128,16,40,2,64,0,1,float16,float16,0,0.10547199845314026
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,256,16,40,8,64,0,1,float16,float16,0,0.22254933913548788
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,256,16,40,2,64,0,1,float16,float16,0,0.21401600042978922
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,128,16,40,4,64,0,1,float16,float16,0,0.106495996316274
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,128,16,40,40,64,0,1,float16,float16,0,0.11997866630554199
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,128,16,40,8,64,0,1,float16,float16,0,0.10956799983978271
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,64,16,40,1,64,0,1,float16,float16,0,0.0580266664425532
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,64,16,40,2,64,0,1,float16,float16,0,0.0576853354771932
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,32,16,40,1,64,0,1,float16,float16,0,0.0363520011305809
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,64,16,40,4,64,0,1,float16,float16,0,0.0580266664425532
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,64,16,40,40,64,0,1,float16,float16,0,0.059392000238100685
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,32,16,40,40,64,0,1,float16,float16,0,0.03498666733503342
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,64,16,40,8,64,0,1,float16,float16,0,0.05819733440876007
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,32,16,40,2,64,0,1,float16,float16,0,0.03583999971548716
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,32,16,40,4,64,0,1,float16,float16,0,0.03566933423280716
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,16,16,40,1,64,0,1,float16,float16,0,0.022015998760859173
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,32,16,40,8,64,0,1,float16,float16,0,0.03601066768169403
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,16,16,40,40,64,0,1,float16,float16,0,0.022015998760859173
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,16,16,40,4,64,0,1,float16,float16,0,0.022015998760859173
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,16,16,40,2,64,0,1,float16,float16,0,0.02218666672706604
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,16,40,40,64,0,1,float16,float16,0,0.016895999511082966
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,16,40,2,64,0,1,float16,float16,0,0.017407999684413273
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,16,16,40,8,64,0,1,float16,float16,0,0.02252800017595291
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,16,40,1,64,0,1,float16,float16,0,0.017407999684413273
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,16,40,4,64,0,1,float16,float16,0,0.01757866640885671
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,16,40,8,64,0,1,float16,float16,0,0.017749333133300144
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,16,40,40,64,0,1,float16,float16,0,0.01331199953953425
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,16,40,1,64,0,1,float16,float16,0,0.013823999712864557
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,16,40,4,64,0,1,float16,float16,0,0.013482666263977686
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,16,40,2,64,0,1,float16,float16,0,0.013482666263977686
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,16,40,40,64,0,1,float16,float16,0,0.01228800043463707
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,16,40,1,64,0,1,float16,float16,0,0.012970666090647379
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,16,40,2,64,0,1,float16,float16,0,0.012800000607967377
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,16,40,4,64,0,1,float16,float16,0,0.012800000607967377
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,16,40,8,64,0,1,float16,float16,0,0.013653332988421122
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,16,40,40,64,0,1,float16,float16,0,0.011946666985750198
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,16,40,1,64,0,1,float16,float16,0,0.01228800043463707
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,16,40,8,64,0,1,float16,float16,0,0.012458667159080505
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,16,40,2,64,0,1,float16,float16,0,0.012117333710193634
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,16,40,4,64,0,1,float16,float16,0,0.01228800043463707
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,16,40,8,64,0,1,float16,float16,0,0.01228800043463707
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,16384,32,1,64,0,1,float16,float16,0,34.77111562093099
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,16384,32,2,64,0,1,float16,float16,0,34.84979248046875
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,16384,32,4,64,0,1,float16,float16,0,34.86446889241537
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,16384,32,1,64,0,1,float16,float16,0,17.690453847249348
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,16384,32,1,64,0,1,float16,float16,0,68.94233703613281
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,16384,32,2,64,0,1,float16,float16,0,69.18912251790364
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,16384,32,32,64,0,1,float16,float16,0,35.127637227376304
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,16384,32,4,64,0,1,float16,float16,0,69.37497456868489
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,16384,32,32,64,0,1,float16,float16,0,17.784661610921223
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,16384,32,8,64,0,1,float16,float16,0,34.92420196533203
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,16384,32,2,64,0,1,float16,float16,0,17.65495427449544
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,16384,32,8,64,0,1,float16,float16,0,69.28622945149739
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,16384,32,4,64,0,1,float16,float16,0,17.662464141845703
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,16384,32,1,64,0,1,float16,float16,0,9.197738647460938
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,16384,32,2,64,0,1,float16,float16,0,9.193130493164062
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,2,16384,32,8,64,0,1,float16,float16,0,17.69540278116862
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,16384,32,4,64,0,1,float16,float16,0,9.216000239054361
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,16384,32,32,64,0,1,float16,float16,0,9.211392084757486
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,1,16384,32,8,64,0,1,float16,float16,0,9.251328150431315
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,12288,32,1,64,0,1,float16,float16,0,19.913557688395183
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,12288,32,2,64,0,1,float16,float16,0,19.95417658487956
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,4,12288,32,4,64,0,1,float16,float16,0,20.021930694580078
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,context_attention,torch_flow,8,12288,32,1,64,0,1,float16,float16,0,39.46786244710287
